entity_id,entity_title,name,pageUrl
PID_000001168793,List_of_Malaysian_football_first_transfers_2019,List of Malaysian football first transfers 2019,https://dbpedia.org/page/List_of_Malaysian_football_first_transfers_2019
PID_000001168795,List_of_Malaysian_football_transfers_2012,List of Malaysian football transfers 2012,https://dbpedia.org/page/List_of_Malaysian_football_transfers_2012
PID_000001168810,List_of_Mexican_football_transfers_summer_2010,List of Mexican football transfers summer 2010,https://dbpedia.org/page/List_of_Mexican_football_transfers_summer_2010
PID_000001168814,List_of_Mexican_football_transfers_summer_2014,List of Mexican football transfers summer 2014,https://dbpedia.org/page/List_of_Mexican_football_transfers_summer_2014
PID_000001168815,List_of_Mexican_football_transfers_summer_2015,List of Mexican football transfers summer 2015,https://dbpedia.org/page/List_of_Mexican_football_transfers_summer_2015
PID_000001168816,List_of_Mexican_football_transfers_summer_2016,List of Mexican football transfers summer 2016,https://dbpedia.org/page/List_of_Mexican_football_transfers_summer_2016
PID_000001168817,List_of_Mexican_football_transfers_summer_2017,List of Mexican football transfers summer 2017,https://dbpedia.org/page/List_of_Mexican_football_transfers_summer_2017
PID_000001168818,List_of_Mexican_football_transfers_summer_2018,List of Mexican football transfers summer 2018,https://dbpedia.org/page/List_of_Mexican_football_transfers_summer_2018
PID_000001168821,List_of_Mexican_football_transfers_summer_2021,List of Mexican football transfers summer 2021,https://dbpedia.org/page/List_of_Mexican_football_transfers_summer_2021
PID_000001168831,List_of_Mexican_football_transfers_winter_2017–18,List of Mexican football transfers winter 2017–18,https://dbpedia.org/page/List_of_Mexican_football_transfers_winter_2017–18
PID_000001168832,List_of_Mexican_football_transfers_winter_2018–19,List of Mexican football transfers winter 2018–19,https://dbpedia.org/page/List_of_Mexican_football_transfers_winter_2018–19
PID_000001168843,List_of_Norwegian_football_transfers_summer_2015,List of Norwegian football transfers summer 2015,https://dbpedia.org/page/List_of_Norwegian_football_transfers_summer_2015
PID_000001168845,List_of_Norwegian_football_transfers_summer_2017,List of Norwegian football transfers summer 2017,https://dbpedia.org/page/List_of_Norwegian_football_transfers_summer_2017
PID_000001168846,List_of_Norwegian_football_transfers_summer_2018,List of Norwegian football transfers summer 2018,https://dbpedia.org/page/List_of_Norwegian_football_transfers_summer_2018
PID_000001168847,List_of_Norwegian_football_transfers_summer_2019,List of Norwegian football transfers summer 2019,https://dbpedia.org/page/List_of_Norwegian_football_transfers_summer_2019
PID_000001168848,List_of_Norwegian_football_transfers_summer_2020,List of Norwegian football transfers summer 2020,https://dbpedia.org/page/List_of_Norwegian_football_transfers_summer_2020
PID_000001168849,List_of_Norwegian_football_transfers_summer_2021,List of Norwegian football transfers summer 2021,https://dbpedia.org/page/List_of_Norwegian_football_transfers_summer_2021
PID_000001168850,List_of_Norwegian_football_transfers_summer_2022,List of Norwegian football transfers summer 2022,https://dbpedia.org/page/List_of_Norwegian_football_transfers_summer_2022
PID_000001168852,List_of_Norwegian_football_transfers_winter_2013–14,List of Norwegian football transfers winter 2013–14,https://dbpedia.org/page/List_of_Norwegian_football_transfers_winter_2013–14
PID_000001168853,List_of_Norwegian_football_transfers_winter_2014–15,List of Norwegian football transfers winter 2014–15,https://dbpedia.org/page/List_of_Norwegian_football_transfers_winter_2014–15
PID_000001168854,List_of_Norwegian_football_transfers_winter_2015–16,List of Norwegian football transfers winter 2015–16,https://dbpedia.org/page/List_of_Norwegian_football_transfers_winter_2015–16
PID_000001168855,List_of_Norwegian_football_transfers_winter_2016–17,List of Norwegian football transfers winter 2016–17,https://dbpedia.org/page/List_of_Norwegian_football_transfers_winter_2016–17
PID_000001168856,List_of_Norwegian_football_transfers_winter_2017–18,List of Norwegian football transfers winter 2017–18,https://dbpedia.org/page/List_of_Norwegian_football_transfers_winter_2017–18
PID_000001168857,List_of_Norwegian_football_transfers_winter_2018–19,List of Norwegian football transfers winter 2018–19,https://dbpedia.org/page/List_of_Norwegian_football_transfers_winter_2018–19
PID_000001168858,List_of_Norwegian_football_transfers_winter_2019–20,List of Norwegian football transfers winter 2019–20,https://dbpedia.org/page/List_of_Norwegian_football_transfers_winter_2019–20
PID_000001168859,List_of_Norwegian_football_transfers_winter_2020–21,List of Norwegian football transfers winter 2020–21,https://dbpedia.org/page/List_of_Norwegian_football_transfers_winter_2020–21
PID_000001168860,List_of_Norwegian_football_transfers_winter_2021–22,List of Norwegian football transfers winter 2021–22,https://dbpedia.org/page/List_of_Norwegian_football_transfers_winter_2021–22
PID_000001169639,List_of_Polish_football_transfers_summer_2016,List of Polish football transfers summer 2016,https://dbpedia.org/page/List_of_Polish_football_transfers_summer_2016
PID_000001169640,List_of_Polish_football_transfers_summer_2017,List of Polish football transfers summer 2017,https://dbpedia.org/page/List_of_Polish_football_transfers_summer_2017
PID_000001169641,List_of_Polish_football_transfers_summer_2018,List of Polish football transfers summer 2018,https://dbpedia.org/page/List_of_Polish_football_transfers_summer_2018
PID_000001169647,List_of_Romanian_football_transfers_summer_2016,List of Romanian football transfers summer 2016,https://dbpedia.org/page/List_of_Romanian_football_transfers_summer_2016
PID_000001169648,List_of_Romanian_football_transfers_summer_2017,List of Romanian football transfers summer 2017,https://dbpedia.org/page/List_of_Romanian_football_transfers_summer_2017
PID_000001169649,List_of_Romanian_football_transfers_summer_2018,List of Romanian football transfers summer 2018,https://dbpedia.org/page/List_of_Romanian_football_transfers_summer_2018
PID_000001169650,List_of_Romanian_football_transfers_summer_2019,List of Romanian football transfers summer 2019,https://dbpedia.org/page/List_of_Romanian_football_transfers_summer_2019
PID_000001169651,List_of_Romanian_football_transfers_summer_2020,List of Romanian football transfers summer 2020,https://dbpedia.org/page/List_of_Romanian_football_transfers_summer_2020
PID_000001169652,List_of_Romanian_football_transfers_summer_2021,List of Romanian football transfers summer 2021,https://dbpedia.org/page/List_of_Romanian_football_transfers_summer_2021
PID_000001169653,List_of_Romanian_football_transfers_summer_2022,List of Romanian football transfers summer 2022,https://dbpedia.org/page/List_of_Romanian_football_transfers_summer_2022
PID_000001169654,List_of_Romanian_football_transfers_winter_2016–17,List of Romanian football transfers winter 2016–17,https://dbpedia.org/page/List_of_Romanian_football_transfers_winter_2016–17
PID_000001169655,List_of_Romanian_football_transfers_winter_2017–18,List of Romanian football transfers winter 2017–18,https://dbpedia.org/page/List_of_Romanian_football_transfers_winter_2017–18
PID_000001169656,List_of_Romanian_football_transfers_winter_2018–19,List of Romanian football transfers winter 2018–19,https://dbpedia.org/page/List_of_Romanian_football_transfers_winter_2018–19
PID_000001169657,List_of_Romanian_football_transfers_winter_2019–20,List of Romanian football transfers winter 2019–20,https://dbpedia.org/page/List_of_Romanian_football_transfers_winter_2019–20
PID_000001169658,List_of_Romanian_football_transfers_winter_2020–21,List of Romanian football transfers winter 2020–21,https://dbpedia.org/page/List_of_Romanian_football_transfers_winter_2020–21
PID_000001169661,List_of_Russian_football_transfers_summer_2009,List of Russian football transfers summer 2009,https://dbpedia.org/page/List_of_Russian_football_transfers_summer_2009
PID_000001169662,List_of_Russian_football_transfers_summer_2010,List of Russian football transfers summer 2010,https://dbpedia.org/page/List_of_Russian_football_transfers_summer_2010
PID_000001169663,List_of_Russian_football_transfers_summer_2011,List of Russian football transfers summer 2011,https://dbpedia.org/page/List_of_Russian_football_transfers_summer_2011
PID_000001169664,List_of_Russian_football_transfers_summer_2012,List of Russian football transfers summer 2012,https://dbpedia.org/page/List_of_Russian_football_transfers_summer_2012
PID_000001169665,List_of_Russian_football_transfers_summer_2013,List of Russian football transfers summer 2013,https://dbpedia.org/page/List_of_Russian_football_transfers_summer_2013
PID_000001169666,List_of_Russian_football_transfers_summer_2014,List of Russian football transfers summer 2014,https://dbpedia.org/page/List_of_Russian_football_transfers_summer_2014
PID_000001169667,List_of_Russian_football_transfers_summer_2015,List of Russian football transfers summer 2015,https://dbpedia.org/page/List_of_Russian_football_transfers_summer_2015
PID_000001169668,List_of_Russian_football_transfers_summer_2016,List of Russian football transfers summer 2016,https://dbpedia.org/page/List_of_Russian_football_transfers_summer_2016
PID_000001169669,List_of_Russian_football_transfers_summer_2017,List of Russian football transfers summer 2017,https://dbpedia.org/page/List_of_Russian_football_transfers_summer_2017
PID_000001169670,List_of_Russian_football_transfers_summer_2018,List of Russian football transfers summer 2018,https://dbpedia.org/page/List_of_Russian_football_transfers_summer_2018
PID_000001169671,List_of_Russian_football_transfers_summer_2019,List of Russian football transfers summer 2019,https://dbpedia.org/page/List_of_Russian_football_transfers_summer_2019
PID_000001169672,List_of_Russian_football_transfers_summer_2020,List of Russian football transfers summer 2020,https://dbpedia.org/page/List_of_Russian_football_transfers_summer_2020
PID_000001169673,List_of_Russian_football_transfers_summer_2021,List of Russian football transfers summer 2021,https://dbpedia.org/page/List_of_Russian_football_transfers_summer_2021
PID_000001169674,List_of_Russian_football_transfers_summer_2022,List of Russian football transfers summer 2022,https://dbpedia.org/page/List_of_Russian_football_transfers_summer_2022
PID_000001169675,List_of_Russian_football_transfers_winter_2009–10,List of Russian football transfers winter 2009–10,https://dbpedia.org/page/List_of_Russian_football_transfers_winter_2009–10
PID_000001169676,List_of_Russian_football_transfers_winter_2010–11,List of Russian football transfers winter 2010–11,https://dbpedia.org/page/List_of_Russian_football_transfers_winter_2010–11
PID_000001169677,List_of_Russian_football_transfers_winter_2011–12,List of Russian football transfers winter 2011–12,https://dbpedia.org/page/List_of_Russian_football_transfers_winter_2011–12
PID_000001169679,List_of_Russian_football_transfers_winter_2014–15,List of Russian football transfers winter 2014–15,https://dbpedia.org/page/List_of_Russian_football_transfers_winter_2014–15
PID_000001169680,List_of_Russian_football_transfers_winter_2015–16,List of Russian football transfers winter 2015–16,https://dbpedia.org/page/List_of_Russian_football_transfers_winter_2015–16
PID_000001169681,List_of_Russian_football_transfers_winter_2016–17,List of Russian football transfers winter 2016–17,https://dbpedia.org/page/List_of_Russian_football_transfers_winter_2016–17
PID_000001169682,List_of_Russian_football_transfers_winter_2017–18,List of Russian football transfers winter 2017–18,https://dbpedia.org/page/List_of_Russian_football_transfers_winter_2017–18
PID_000001169683,List_of_Russian_football_transfers_winter_2018–19,List of Russian football transfers winter 2018–19,https://dbpedia.org/page/List_of_Russian_football_transfers_winter_2018–19
PID_000001169684,List_of_Russian_football_transfers_winter_2019–20,List of Russian football transfers winter 2019–20,https://dbpedia.org/page/List_of_Russian_football_transfers_winter_2019–20
