subject_id,relation_id,object_id
PID_000015846138,RID_0046,PID_000015936558
PID_000014762302,RID_0043,PID_000015936563
PID_000014539317,RID_0042,PID_000015936893
PID_000014798886,RID_0043,PID_000015936215
PID_000014602925,RID_0043,PID_000015936381
PID_000015130278,RID_0043,PID_000015936424
PID_000015937998,RID_0046,PID_000015936563
PID_000014525092,RID_0042,PID_000015936893
PID_000014800250,RID_0043,PID_000015936215
PID_000014581012,RID_0042,PID_000015936381
PID_000015031221,RID_0042,PID_000015936893
PID_000014797892,RID_0042,PID_000015936215
PID_000014579024,RID_0042,PID_000015936381
PID_000014798052,RID_0043,PID_000015936215
PID_000015634962,RID_0046,PID_000015936381
PID_000015254834,RID_0043,PID_000015936215
PID_000014449180,RID_0043,PID_000015936381
PID_000015254834,RID_0042,PID_000015936215
PID_000015130932,RID_0043,PID_000015936381
PID_000014586111,RID_0043,PID_000015936215
PID_000015130685,RID_0042,PID_000015936381
PID_000014553759,RID_0043,PID_000015936215
PID_000015130278,RID_0043,PID_000015936215
PID_000015410869,RID_0009,PID_000015937392
PID_000016054067,RID_0043,PID_000015937742
PID_000015120857,RID_0042,PID_000015937778
PID_000015851129,RID_0043,PID_000015937783
PID_000015472123,RID_0043,PID_000015937791
PID_000015444328,RID_0043,PID_000015937793
PID_000014790626,RID_0043,PID_000015937797
PID_000016163952,RID_0042,PID_000015937838
PID_000015966915,RID_0043,PID_000015937843
PID_000015667839,RID_0043,PID_000015937852
PID_000014789478,RID_0052,PID_000015937901
PID_000014794361,RID_0052,PID_000015937905
PID_000016020492,RID_0009,PID_000015937998
PID_000016002641,RID_0052,PID_000015938005
PID_000015245627,RID_0042,PID_000015938084
PID_000016105858,RID_0042,PID_000015938109
PID_000016056187,RID_0042,PID_000015938152
PID_000016101446,RID_0042,PID_000015938370
PID_000015836149,RID_0042,PID_000015938871
PID_000015929446,RID_0042,PID_000015938969
PID_000014703045,RID_0043,PID_000015938988
PID_000015894901,RID_0046,PID_000015939158
PID_000015417817,RID_0043,PID_000015939239
PID_000014582560,RID_0052,PID_000015939258
PID_000015952928,RID_0042,PID_000015939355
PID_000016011910,RID_0042,PID_000015939392
PID_000014918706,RID_0011,PID_000015937392
PID_000014998996,RID_0052,PID_000015937742
PID_000014790995,RID_0052,PID_000015937791
PID_000015179664,RID_0043,PID_000015937793
PID_000014540252,RID_0042,PID_000015937797
PID_000014889767,RID_0042,PID_000015937838
PID_000015961773,RID_0042,PID_000015937843
PID_000015554286,RID_0043,PID_000015937901
PID_000014788556,RID_0043,PID_000015937905
PID_000015568487,RID_0042,PID_000015937998
PID_000015538318,RID_0043,PID_000015938005
PID_000015232761,RID_0042,PID_000015938084
PID_000015655919,RID_0043,PID_000015938109
PID_000016033687,RID_0042,PID_000015938152
PID_000015836118,RID_0043,PID_000015938871
PID_000016010813,RID_0046,PID_000015939239
PID_000015519319,RID_0046,PID_000015939258
PID_000015939392,RID_0042,PID_000015939355
PID_000015952928,RID_0042,PID_000015939392
PID_000015583456,RID_0004,PID_000015937392
PID_000014548474,RID_0052,PID_000015937791
PID_000014671736,RID_0043,PID_000015937793
PID_000015196325,RID_0042,PID_000015937838
PID_000015537950,RID_0042,PID_000015937901
PID_000015539317,RID_0043,PID_000015937905
PID_000015982396,RID_0052,PID_000015937998
PID_000015538448,RID_0043,PID_000015938005
PID_000015961968,RID_0046,PID_000015938084
PID_000015962506,RID_0043,PID_000015938109
PID_000016009797,RID_0046,PID_000015939239
PID_000015944903,RID_0046,PID_000015939258
PID_000015366236,RID_0043,PID_000015939355
PID_000015939355,RID_0043,PID_000015939392
PID_000015788416,RID_0011,PID_000015937392
PID_000015595211,RID_0043,PID_000015937791
PID_000014392206,RID_0043,PID_000015937793
PID_000014609788,RID_0043,PID_000015937838
PID_000015074746,RID_0043,PID_000015937901
PID_000015944485,RID_0042,PID_000015938005
PID_000015961943,RID_0046,PID_000015938084
PID_000015928769,RID_0042,PID_000015938109
PID_000016009825,RID_0046,PID_000015939239
PID_000015062383,RID_0011,PID_000015937392
PID_000014769165,RID_0042,PID_000015937791
PID_000015568572,RID_0043,PID_000015937838
PID_000015832091,RID_0043,PID_000015938005
PID_000015961934,RID_0046,PID_000015938084
PID_000015928769,RID_0043,PID_000015938109
PID_000015984445,RID_0046,PID_000015939239
PID_000014757900,RID_0043,PID_000015937791
PID_000014672855,RID_0043,PID_000015937838
PID_000015807912,RID_0043,PID_000015938084
PID_000015979010,RID_0043,PID_000015939239
PID_000015048968,RID_0052,PID_000015937838
PID_000015954161,RID_0043,PID_000015939239
PID_000015010869,RID_0042,PID_000015937838
PID_000015953305,RID_0046,PID_000015939239
PID_000015919896,RID_0042,PID_000015939239
PID_000015919857,RID_0043,PID_000015939239
PID_000015272787,RID_0043,PID_000015939239
PID_000014772685,RID_0043,PID_000015939546
PID_000015608936,RID_0043,PID_000015939655
PID_000016081093,RID_0042,PID_000015939783
PID_000014813933,RID_0042,PID_000015939930
PID_000016053877,RID_0043,PID_000015939936
PID_000015592585,RID_0043,PID_000015940000
PID_000015668262,RID_0052,PID_000015940012
PID_000015678205,RID_0042,PID_000015940065
PID_000015586873,RID_0043,PID_000015940076
PID_000016143742,RID_0043,PID_000015940118
PID_000015726381,RID_0043,PID_000015940319
PID_000015384517,RID_0043,PID_000015940330
PID_000015427167,RID_0011,PID_000015940352
PID_000015868104,RID_0043,PID_000015940363
PID_000016143746,RID_0042,PID_000015940551
PID_000014836983,RID_0043,PID_000015940556
PID_000015935269,RID_0043,PID_000015940559
PID_000015940778,RID_0042,PID_000015940571
PID_000015940574,RID_0043,PID_000015940572
PID_000016110449,RID_0042,PID_000015940577
PID_000016164949,RID_0046,PID_000015940583
PID_000014683020,RID_0043,PID_000015940619
PID_000015935198,RID_0043,PID_000015940708
PID_000015653590,RID_0043,PID_000015940762
PID_000016152703,RID_0042,PID_000015940765
PID_000015439307,RID_0043,PID_000015940768
PID_000015175876,RID_0042,PID_000015940770
PID_000015912391,RID_0043,PID_000015940774
PID_000015653369,RID_0043,PID_000015940776
PID_000015940571,RID_0043,PID_000015940778
PID_000015187515,RID_0052,PID_000015940961
PID_000015912391,RID_0042,PID_000015941023
PID_000015409194,RID_0042,PID_000015941033
PID_000016026858,RID_0043,PID_000015941125
PID_000015006211,RID_0045,PID_000015941154
PID_000014830905,RID_0042,PID_000015941293
PID_000014627507,RID_0042,PID_000015941367
PID_000015763683,RID_0045,PID_000015941376
PID_000016156829,RID_0043,PID_000015941467
PID_000015080622,RID_0043,PID_000015939546
PID_000015846450,RID_0042,PID_000015939655
PID_000015924104,RID_0043,PID_000015939783
PID_000016057374,RID_0042,PID_000015939930
PID_000015157214,RID_0048,PID_000015939936
PID_000015818376,RID_0052,PID_000015940000
PID_000014995372,RID_0042,PID_000015940012
PID_000015067103,RID_0043,PID_000015940065
PID_000014546154,RID_0042,PID_000015940076
PID_000016143742,RID_0042,PID_000015940118
PID_000016101887,RID_0042,PID_000015940330
PID_000015991890,RID_0009,PID_000015940352
PID_000015853220,RID_0042,PID_000015940551
PID_000015792233,RID_0042,PID_000015940559
PID_000015940778,RID_0043,PID_000015940571
PID_000016164949,RID_0043,PID_000015940583
PID_000015592585,RID_0042,PID_000015940762
PID_000014551206,RID_0042,PID_000015940765
PID_000015411512,RID_0042,PID_000015940768
PID_000015175876,RID_0043,PID_000015940770
PID_000015934844,RID_0042,PID_000015940776
PID_000015940571,RID_0042,PID_000015940778
PID_000014520656,RID_0052,PID_000015940961
PID_000015818669,RID_0043,PID_000015941023
PID_000015409188,RID_0046,PID_000015941033
PID_000014626151,RID_0042,PID_000015941125
PID_000015575562,RID_0042,PID_000015941154
PID_000014622098,RID_0045,PID_000015941293
PID_000014620361,RID_0043,PID_000015941367
PID_000014880168,RID_0042,PID_000015941467
PID_000015942125,RID_0043,PID_000015939930
PID_000015960927,RID_0052,PID_000015939936
PID_000015714528,RID_0043,PID_000015940330
PID_000015159205,RID_0004,PID_000015940352
PID_000015912391,RID_0042,PID_000015940571
PID_000016154274,RID_0046,PID_000015940583
PID_000015869930,RID_0043,PID_000015940762
PID_000015671622,RID_0043,PID_000015940765
PID_000015651711,RID_0043,PID_000015940770
PID_000015136625,RID_0042,PID_000015941033
PID_000015124832,RID_0045,PID_000015941154
PID_000015275540,RID_0042,PID_000015941293
PID_000014581293,RID_0061,PID_000015941367
PID_000015960927,RID_0043,PID_000015939936
PID_000015965215,RID_0042,PID_000015940330
PID_000014611025,RID_0009,PID_000015940352
PID_000015755506,RID_0043,PID_000015940571
PID_000016146679,RID_0046,PID_000015940583
PID_000015671622,RID_0048,PID_000015940765
PID_000014987044,RID_0043,PID_000015941033
PID_000015124832,RID_0042,PID_000015941154
PID_000014390835,RID_0042,PID_000015941293
PID_000014506032,RID_0043,PID_000015941367
PID_000014517971,RID_0048,PID_000015939936
PID_000015765536,RID_0042,PID_000015940330
PID_000014550548,RID_0043,PID_000015940352
PID_000015408027,RID_0043,PID_000015940583
PID_000015557918,RID_0042,PID_000015940765
PID_000015754562,RID_0043,PID_000015940330
PID_000014886109,RID_0042,PID_000015940583
PID_000015940574,RID_0043,PID_000015940765
PID_000014886109,RID_0043,PID_000015940583
PID_000015940574,RID_0042,PID_000015940765
PID_000014867221,RID_0046,PID_000015940583
PID_000015940572,RID_0042,PID_000015940765
PID_000014867248,RID_0042,PID_000015940583
PID_000015871949,RID_0043,PID_000015940765
PID_000014867267,RID_0046,PID_000015940583
PID_000014546232,RID_0043,PID_000015940765
PID_000014867224,RID_0046,PID_000015940583
PID_000014544023,RID_0043,PID_000015940765
PID_000014867162,RID_0046,PID_000015940583
PID_000015817575,RID_0043,PID_000015940765
PID_000014867248,RID_0046,PID_000015940583
PID_000015074077,RID_0042,PID_000015940765
PID_000014867178,RID_0042,PID_000015940583
PID_000015074077,RID_0043,PID_000015940765
PID_000015189556,RID_0046,PID_000015940583
PID_000015043176,RID_0052,PID_000015940765
PID_000016058281,RID_0042,PID_000015940583
PID_000016046333,RID_0046,PID_000015940583
PID_000016033193,RID_0046,PID_000015940583
PID_000016033193,RID_0042,PID_000015940583
PID_000016007747,RID_0043,PID_000015940583
PID_000016007585,RID_0046,PID_000015940583
PID_000016007945,RID_0004,PID_000015940583
PID_000016007585,RID_0043,PID_000015940583
PID_000016004681,RID_0043,PID_000015940583
PID_000014646038,RID_0046,PID_000015940583
PID_000014623644,RID_0046,PID_000015940583
PID_000014561311,RID_0046,PID_000015940583
PID_000014561301,RID_0042,PID_000015940583
PID_000015708468,RID_0046,PID_000015940583
PID_000015686397,RID_0046,PID_000015940583
PID_000015686331,RID_0043,PID_000015940583
PID_000015665898,RID_0046,PID_000015940583
PID_000014959267,RID_0046,PID_000015940583
PID_000014936148,RID_0046,PID_000015940583
PID_000014933788,RID_0046,PID_000015940583
PID_000015578327,RID_0046,PID_000015940583
PID_000015562082,RID_0046,PID_000015940583
PID_000015554862,RID_0046,PID_000015940583
PID_000015548722,RID_0046,PID_000015940583
PID_000014769057,RID_0046,PID_000015940583
PID_000015875164,RID_0046,PID_000015940583
PID_000015933005,RID_0043,PID_000015940583
PID_000015930387,RID_0046,PID_000015940583
PID_000015895933,RID_0046,PID_000015940583
PID_000015893308,RID_0046,PID_000015940583
PID_000015889591,RID_0046,PID_000015940583
PID_000015881151,RID_0046,PID_000015940583
PID_000015881340,RID_0046,PID_000015940583
PID_000015877576,RID_0046,PID_000015940583
PID_000015877568,RID_0046,PID_000015940583
PID_000015877448,RID_0046,PID_000015940583
PID_000015361599,RID_0046,PID_000015940583
PID_000015362388,RID_0046,PID_000015940583
PID_000015362250,RID_0046,PID_000015940583
PID_000015361598,RID_0046,PID_000015940583
PID_000015358743,RID_0046,PID_000015940583
PID_000015358987,RID_0042,PID_000015940583
PID_000015358085,RID_0043,PID_000015940583
PID_000015358085,RID_0042,PID_000015940583
PID_000015309177,RID_0046,PID_000015940583
PID_000015281793,RID_0046,PID_000015940583
PID_000015281793,RID_0042,PID_000015940583
PID_000014519915,RID_0043,PID_000015940583
PID_000014484486,RID_0042,PID_000015940583
PID_000014477916,RID_0046,PID_000015940583
PID_000014475555,RID_0046,PID_000015940583
PID_000014438597,RID_0043,PID_000015940583
PID_000014438613,RID_0042,PID_000015940583
PID_000014438612,RID_0046,PID_000015940583
PID_000014438613,RID_0043,PID_000015940583
PID_000014439185,RID_0046,PID_000015940583
PID_000014438613,RID_0046,PID_000015940583
PID_000014438612,RID_0043,PID_000015940583
PID_000015123825,RID_0046,PID_000015940583
PID_000015087269,RID_0046,PID_000015940583
PID_000014420308,RID_0043,PID_000015940583
PID_000014420308,RID_0046,PID_000015940583
PID_000014400428,RID_0046,PID_000015940583
PID_000014390773,RID_0043,PID_000015940583
PID_000014390773,RID_0046,PID_000015940583
PID_000014381283,RID_0046,PID_000015940583
PID_000014588279,RID_0042,PID_000015941491
PID_000015009138,RID_0042,PID_000015941494
PID_000014738974,RID_0042,PID_000015941574
PID_000016147513,RID_0043,PID_000015941624
PID_000015010684,RID_0042,PID_000015941802
PID_000014570218,RID_0043,PID_000015941839
PID_000016070398,RID_0043,PID_000015941862
PID_000014653855,RID_0042,PID_000015941940
PID_000015590631,RID_0043,PID_000015941966
PID_000016115509,RID_0043,PID_000015942075
PID_000015577182,RID_0043,PID_000015942080
PID_000014498546,RID_0043,PID_000015942097
PID_000014807868,RID_0042,PID_000015942099
PID_000015405852,RID_0042,PID_000015942123
PID_000016114785,RID_0043,PID_000015942125
PID_000015030489,RID_0043,PID_000015942151
PID_000015692566,RID_0043,PID_000015942161
PID_000015521637,RID_0043,PID_000015942192
PID_000015129465,RID_0043,PID_000015942270
PID_000016164002,RID_0049,PID_000015942297
PID_000014869416,RID_0043,PID_000015942325
PID_000015392467,RID_0042,PID_000015942353
PID_000015423363,RID_0043,PID_000015942368
PID_000015490729,RID_0045,PID_000015942485
PID_000015840960,RID_0043,PID_000015942550
PID_000014646038,RID_0042,PID_000015942643
PID_000015633034,RID_0052,PID_000015942662
PID_000015732333,RID_0043,PID_000015942867
PID_000015988926,RID_0042,PID_000015943015
PID_000014855407,RID_0042,PID_000015943060
PID_000014822059,RID_0043,PID_000015943412
PID_000015558790,RID_0042,PID_000015941491
PID_000015529863,RID_0043,PID_000015941494
PID_000014738974,RID_0043,PID_000015941574
PID_000014851035,RID_0042,PID_000015941624
PID_000016090777,RID_0042,PID_000015942075
PID_000015943549,RID_0042,PID_000015942080
PID_000014807868,RID_0052,PID_000015942099
PID_000015394127,RID_0042,PID_000015942123
PID_000015939930,RID_0042,PID_000015942125
PID_000016160304,RID_0049,PID_000015942297
PID_000014835165,RID_0042,PID_000015942325
PID_000015162509,RID_0042,PID_000015942368
PID_000015620598,RID_0042,PID_000015942485
PID_000014390773,RID_0043,PID_000015942643
PID_000015519340,RID_0043,PID_000015942662
PID_000015732083,RID_0042,PID_000015943015
PID_000014784552,RID_0045,PID_000015943060
PID_000015031714,RID_0043,PID_000015941491
PID_000014758546,RID_0047,PID_000015941494
PID_000015970571,RID_0043,PID_000015941574
PID_000016017518,RID_0042,PID_000015941624
PID_000015346983,RID_0046,PID_000015942075
PID_000015921792,RID_0043,PID_000015942125
PID_000016129948,RID_0049,PID_000015942297
PID_000014835165,RID_0043,PID_000015942325
PID_000015154198,RID_0042,PID_000015942368
PID_000015142123,RID_0043,PID_000015943060
PID_000014485044,RID_0043,PID_000015941494
PID_000014536119,RID_0052,PID_000015941574
PID_000014398042,RID_0043,PID_000015941624
PID_000016129917,RID_0049,PID_000015942297
PID_000014643526,RID_0042,PID_000015942325
PID_000015548770,RID_0042,PID_000015942368
PID_000014629361,RID_0045,PID_000015943060
PID_000014483147,RID_0042,PID_000015941494
PID_000016129917,RID_0042,PID_000015942297
PID_000015309059,RID_0042,PID_000015942368
PID_000015876376,RID_0045,PID_000015943060
PID_000015117486,RID_0043,PID_000015941494
PID_000015487109,RID_0049,PID_000015942297
PID_000014523778,RID_0043,PID_000015942368
PID_000014540236,RID_0045,PID_000015943060
PID_000015462882,RID_0049,PID_000015942297
PID_000014376813,RID_0043,PID_000015942368
PID_000014477868,RID_0045,PID_000015943060
PID_000015462750,RID_0049,PID_000015942297
PID_000014461587,RID_0043,PID_000015943060
PID_000015455308,RID_0049,PID_000015942297
PID_000015828170,RID_0042,PID_000015943060
PID_000015444029,RID_0049,PID_000015942297
PID_000014889377,RID_0049,PID_000015942297
PID_000014888651,RID_0049,PID_000015942297
PID_000014869416,RID_0042,PID_000015942297
PID_000014869416,RID_0049,PID_000015942297
PID_000014854126,RID_0042,PID_000015942297
PID_000014841677,RID_0049,PID_000015942297
PID_000014841247,RID_0049,PID_000015942297
PID_000014841261,RID_0049,PID_000015942297
PID_000014840317,RID_0049,PID_000015942297
PID_000014835551,RID_0049,PID_000015942297
PID_000014835165,RID_0049,PID_000015942297
PID_000014829370,RID_0049,PID_000015942297
PID_000014827387,RID_0049,PID_000015942297
PID_000014819182,RID_0049,PID_000015942297
PID_000014815985,RID_0049,PID_000015942297
PID_000014806148,RID_0049,PID_000015942297
PID_000014803262,RID_0049,PID_000015942297
PID_000014791409,RID_0049,PID_000015942297
PID_000014777828,RID_0049,PID_000015942297
PID_000016065018,RID_0049,PID_000015942297
PID_000015239876,RID_0049,PID_000015942297
PID_000015218214,RID_0049,PID_000015942297
PID_000015202474,RID_0049,PID_000015942297
PID_000015191236,RID_0049,PID_000015942297
PID_000015176565,RID_0049,PID_000015942297
PID_000015168756,RID_0049,PID_000015942297
PID_000015163726,RID_0049,PID_000015942297
PID_000015160246,RID_0011,PID_000015942297
PID_000015160062,RID_0011,PID_000015942297
PID_000015136936,RID_0049,PID_000015942297
PID_000014643526,RID_0049,PID_000015942297
PID_000014618286,RID_0042,PID_000015942297
PID_000014616008,RID_0049,PID_000015942297
PID_000014609276,RID_0043,PID_000015942297
PID_000014602723,RID_0049,PID_000015942297
PID_000014603115,RID_0049,PID_000015942297
PID_000014594647,RID_0049,PID_000015942297
PID_000015703333,RID_0049,PID_000015942297
PID_000015703092,RID_0049,PID_000015942297
PID_000015703106,RID_0049,PID_000015942297
PID_000015668830,RID_0049,PID_000015942297
PID_000015634676,RID_0043,PID_000015942297
PID_000015634676,RID_0049,PID_000015942297
PID_000014967332,RID_0049,PID_000015942297
PID_000014925773,RID_0009,PID_000015942297
PID_000014919722,RID_0049,PID_000015942297
PID_000014919722,RID_0042,PID_000015942297
PID_000015559003,RID_0049,PID_000015942297
PID_000015521690,RID_0049,PID_000015942297
PID_000015520964,RID_0049,PID_000015942297
PID_000015520512,RID_0049,PID_000015942297
PID_000015522207,RID_0049,PID_000015942297
PID_000015521637,RID_0049,PID_000015942297
PID_000015520246,RID_0049,PID_000015942297
PID_000015512218,RID_0049,PID_000015942297
PID_000014768553,RID_0049,PID_000015942297
PID_000014750057,RID_0023,PID_000015942297
PID_000014748134,RID_0049,PID_000015942297
PID_000014741745,RID_0049,PID_000015942297
PID_000014741934,RID_0049,PID_000015942297
PID_000014739761,RID_0049,PID_000015942297
PID_000014739768,RID_0049,PID_000015942297
PID_000014733368,RID_0049,PID_000015942297
PID_000014733805,RID_0049,PID_000015942297
PID_000014733371,RID_0049,PID_000015942297
PID_000014733364,RID_0049,PID_000015942297
PID_000014710244,RID_0049,PID_000015942297
PID_000014710232,RID_0049,PID_000015942297
PID_000014710117,RID_0049,PID_000015942297
PID_000014704219,RID_0049,PID_000015942297
PID_000014700224,RID_0043,PID_000015942297
PID_000014692282,RID_0049,PID_000015942297
PID_000014676701,RID_0049,PID_000015942297
PID_000014671794,RID_0004,PID_000015942297
PID_000014666435,RID_0049,PID_000015942297
PID_000014658866,RID_0042,PID_000015942297
PID_000014653348,RID_0049,PID_000015942297
PID_000015955240,RID_0049,PID_000015942297
PID_000015942325,RID_0049,PID_000015942297
PID_000015928194,RID_0049,PID_000015942297
PID_000015902963,RID_0042,PID_000015942297
PID_000015897929,RID_0049,PID_000015942297
PID_000015871310,RID_0049,PID_000015942297
PID_000015869888,RID_0049,PID_000015942297
PID_000015344173,RID_0042,PID_000015942297
PID_000015330513,RID_0049,PID_000015942297
PID_000015324620,RID_0049,PID_000015942297
PID_000015310548,RID_0049,PID_000015942297
PID_000015291426,RID_0049,PID_000015942297
PID_000014511941,RID_0043,PID_000015942297
PID_000014509067,RID_0049,PID_000015942297
PID_000014509067,RID_0043,PID_000015942297
PID_000014497695,RID_0043,PID_000015942297
PID_000014484760,RID_0049,PID_000015942297
PID_000014484760,RID_0042,PID_000015942297
PID_000014457711,RID_0049,PID_000015942297
PID_000015858097,RID_0042,PID_000015942297
PID_000015849214,RID_0049,PID_000015942297
PID_000015128132,RID_0049,PID_000015942297
PID_000015127802,RID_0049,PID_000015942297
PID_000015109288,RID_0049,PID_000015942297
PID_000015107531,RID_0049,PID_000015942297
PID_000015108629,RID_0049,PID_000015942297
PID_000015103256,RID_0049,PID_000015942297
PID_000015090357,RID_0049,PID_000015942297
PID_000015083519,RID_0049,PID_000015942297
PID_000015031254,RID_0049,PID_000015942297
PID_000015028011,RID_0043,PID_000015942297
PID_000014422924,RID_0049,PID_000015942297
PID_000015942080,RID_0043,PID_000015943549
PID_000015648760,RID_0043,PID_000015943570
PID_000014640376,RID_0043,PID_000015943653
PID_000014939009,RID_0042,PID_000015943689
PID_000016096329,RID_0042,PID_000015943690
PID_000015768568,RID_0043,PID_000015943730
PID_000016071538,RID_0042,PID_000015943759
PID_000015912260,RID_0042,PID_000015943865
PID_000015935137,RID_0043,PID_000015943899
PID_000015347967,RID_0043,PID_000015943992
PID_000014607694,RID_0051,PID_000015944000
PID_000016088373,RID_0042,PID_000015944010
PID_000015624543,RID_0043,PID_000015944164
PID_000015987703,RID_0042,PID_000015944240
PID_000016156655,RID_0042,PID_000015944442
PID_000014549834,RID_0052,PID_000015944485
PID_000015708042,RID_0043,PID_000015944488
PID_000014812084,RID_0042,PID_000015944502
PID_000014770540,RID_0042,PID_000015944526
PID_000016155514,RID_0043,PID_000015944544
PID_000015245627,RID_0042,PID_000015944547
PID_000014744360,RID_0042,PID_000015944553
PID_000015840082,RID_0043,PID_000015944604
PID_000014891120,RID_0043,PID_000015944634
PID_000016143719,RID_0042,PID_000015944665
PID_000015413520,RID_0043,PID_000015944688
PID_000015422563,RID_0043,PID_000015944711
PID_000016156942,RID_0042,PID_000015944810
PID_000014701308,RID_0042,PID_000015944833
PID_000014627284,RID_0042,PID_000015944849
PID_000015519319,RID_0043,PID_000015944903
PID_000014554973,RID_0043,PID_000015944952
PID_000014801847,RID_0046,PID_000015944982
PID_000015306369,RID_0042,PID_000015945016
PID_000015482184,RID_0042,PID_000015945079
PID_000014798018,RID_0042,PID_000015945185
PID_000015961943,RID_0042,PID_000015945229
PID_000015452343,RID_0042,PID_000015945324
PID_000015221506,RID_0046,PID_000015945383
PID_000014566014,RID_0043,PID_000015945391
PID_000015452343,RID_0043,PID_000015945498
PID_000015247450,RID_0046,PID_000015945558
PID_000015132705,RID_0042,PID_000015943570
PID_000014431577,RID_0042,PID_000015943653
PID_000015730227,RID_0043,PID_000015943690
PID_000016071915,RID_0043,PID_000015943759
PID_000014555936,RID_0042,PID_000015944000
PID_000016079389,RID_0043,PID_000015944010
PID_000015006380,RID_0043,PID_000015944240
PID_000014568304,RID_0043,PID_000015944442
PID_000015725860,RID_0042,PID_000015944485
PID_000015945662,RID_0042,PID_000015944488
PID_000014812084,RID_0043,PID_000015944502
PID_000015904130,RID_0011,PID_000015944544
PID_000015985550,RID_0046,PID_000015944547
PID_000014633244,RID_0045,PID_000015944634
PID_000015177114,RID_0043,PID_000015944665
PID_000014762452,RID_0043,PID_000015944688
PID_000015973920,RID_0042,PID_000015944711
PID_000016148149,RID_0042,PID_000015944810
PID_000015939258,RID_0052,PID_000015944903
PID_000015892586,RID_0043,PID_000015944952
PID_000014602520,RID_0042,PID_000015944982
PID_000015649729,RID_0043,PID_000015945079
PID_000015163467,RID_0042,PID_000015945185
PID_000015932680,RID_0043,PID_000015945229
PID_000015452343,RID_0046,PID_000015945324
PID_000015139746,RID_0043,PID_000015945383
PID_000015919919,RID_0042,PID_000015945498
PID_000014757848,RID_0042,PID_000015945558
PID_000014421250,RID_0043,PID_000015943653
PID_000014555949,RID_0042,PID_000015944000
PID_000015945605,RID_0043,PID_000015944010
PID_000015006380,RID_0042,PID_000015944240
PID_000015969348,RID_0043,PID_000015944442
PID_000015539130,RID_0043,PID_000015944485
PID_000015748052,RID_0043,PID_000015944488
PID_000016016363,RID_0043,PID_000015944502
PID_000014390484,RID_0042,PID_000015944544
PID_000015802610,RID_0043,PID_000015944547
PID_000014633244,RID_0042,PID_000015944634
PID_000014424911,RID_0042,PID_000015944688
PID_000015834198,RID_0043,PID_000015944711
PID_000016000528,RID_0043,PID_000015944810
PID_000015266588,RID_0042,PID_000015944952
PID_000014536625,RID_0046,PID_000015944982
PID_000015649704,RID_0043,PID_000015945079
PID_000015142632,RID_0052,PID_000015945185
PID_000016027691,RID_0011,PID_000015945324
PID_000014953684,RID_0042,PID_000015945383
PID_000015059419,RID_0043,PID_000015945558
PID_000014555936,RID_0043,PID_000015944000
PID_000015051217,RID_0043,PID_000015944010
PID_000014742833,RID_0042,PID_000015944240
PID_000014687302,RID_0052,PID_000015944485
PID_000014632548,RID_0042,PID_000015944502
PID_000014390484,RID_0043,PID_000015944544
PID_000014621336,RID_0043,PID_000015944634
PID_000015690034,RID_0043,PID_000015944810
PID_000014397173,RID_0043,PID_000015944952
PID_000015621818,RID_0042,PID_000015945079
PID_000014584472,RID_0043,PID_000015945185
PID_000015946538,RID_0043,PID_000015945324
PID_000014935904,RID_0043,PID_000015945383
PID_000015938005,RID_0043,PID_000015944485
PID_000014612488,RID_0042,PID_000015944502
PID_000014621336,RID_0045,PID_000015944634
PID_000014509646,RID_0042,PID_000015944810
PID_000014397108,RID_0043,PID_000015944952
PID_000014731142,RID_0032,PID_000015945185
PID_000015926976,RID_0042,PID_000015945324
PID_000015779167,RID_0043,PID_000015944485
PID_000014696610,RID_0042,PID_000015944502
PID_000014621321,RID_0045,PID_000015944634
PID_000014386868,RID_0043,PID_000015944810
PID_000014397173,RID_0042,PID_000015944952
PID_000014659007,RID_0043,PID_000015945185
PID_000015351396,RID_0052,PID_000015945324
PID_000014687475,RID_0043,PID_000015944502
PID_000014605875,RID_0045,PID_000015944634
PID_000015936068,RID_0042,PID_000015945185
PID_000015294464,RID_0009,PID_000015945324
PID_000014533165,RID_0045,PID_000015944502
PID_000014996512,RID_0042,PID_000015944634
PID_000015130314,RID_0042,PID_000015945185
PID_000015272787,RID_0043,PID_000015945324
PID_000014486310,RID_0042,PID_000015944502
PID_000014658997,RID_0042,PID_000015944634
PID_000015130896,RID_0043,PID_000015945185
PID_000016124881,RID_0042,PID_000015945589
PID_000015384452,RID_0009,PID_000015945598
PID_000015944010,RID_0042,PID_000015945605
PID_000014737898,RID_0043,PID_000015945629
PID_000016104754,RID_0042,PID_000015945646
PID_000016104580,RID_0043,PID_000015945659
PID_000015944488,RID_0043,PID_000015945662
PID_000015247503,RID_0042,PID_000015945766
PID_000014882661,RID_0043,PID_000015945927
PID_000016004860,RID_0032,PID_000015945940
PID_000015945940,RID_0004,PID_000015945996
PID_000014578256,RID_0043,PID_000015946241
PID_000015748802,RID_0043,PID_000015946390
PID_000015705811,RID_0043,PID_000015946524
PID_000015974501,RID_0043,PID_000015946538
PID_000015950516,RID_0042,PID_000015946573
PID_000014791288,RID_0046,PID_000015946579
PID_000016145789,RID_0042,PID_000015946791
PID_000016165045,RID_0047,PID_000015946839
PID_000015418337,RID_0047,PID_000015946851
PID_000016062957,RID_0042,PID_000015947246
PID_000016138529,RID_0043,PID_000015947369
PID_000014885156,RID_0042,PID_000015947412
